A,200181,B,6,1005
A,200182,S,13,1003
A,200183,B,10,1001
A,200184,B,8,1008
A,200185,B,8,1002
A,200186,S,8,1010
A,200187,B,7,1003
A,200188,B,16,1001
A,200189,B,13,1007
A,200190,S,17,1004
A,200191,B,1,1005
A,200192,B,9,1005
A,200193,S,3,1004
A,200194,S,11,1001
A,200195,B,8,1006
A,200196,B,17,1003
A,200197,S,10,1010
A,200198,S,14,1005
A,200199,S,1,1003
A,200200,S,10,1008
A,200201,S,5,1006
A,200202,S,5,1007
A,200203,S,9,1004
A,200204,B,7,1007
A,200205,B,11,1002
A,200206,S,5,1001
A,200207,B,8,1009
A,200208,S,17,1000
A,200209,S,14,1006
A,200210,S,1,1004
A,200211,B,11,1002
A,200212,S,19,1003
A,200213,S,18,1007
A,200214,S,2,1007
A,200215,S,8,1006
A,200216,S,7,1007
A,200217,B,7,1008
A,200218,B,19,1009
A,200219,S,18,1010
A,200220,S,2,1003
A,200221,S,10,1001
A,200222,S,1,1005
A,200223,S,8,1009
A,200224,B,1,1002
A,200225,S,3,1009
A,200226,S,7,1004
A,200227,S,7,1006
A,200228,S,15,1003
A,200229,S,5,1010
A,200230,B,16,1006
A,200231,B,7,1006
A,200232,S,13,1000
A,200233,B,14,1007
A,200234,B,2,1009
A,200235,S,8,1003
A,200236,S,1,1005
A,200237,S,0,1006
A,200238,B,18,1003
A,200239,B,13,1008
A,200240,B,5,1002
A,200241,B,3,1004
A,200242,B,17,1005
A,200243,B,9,1003
A,200244,S,5,1004
A,200245,S,3,1007
A,200246,B,9,1007
A,200247,S,7,1010
A,200248,B,20,1009
A,200249,B,16,1008
A,200250,B,10,1010
A,200251,B,9,1001
A,200252,B,4,1001
A,200253,S,19,1010
A,200254,S,19,1002
A,200255,S,1,1007
A,200256,S,13,1007
A,200257,B,18,1001
A,200258,S,9,1005
A,200259,B,20,1006
A,200260,B,10,1008
A,200261,B,3,1008
A,200262,S,7,1007
A,200263,B,2,1002
A,200264,B,1,1003
A,200265,S,7,1006
A,200266,S,6,1010
A,200267,B,1,1008
A,200268,S,9,1007
A,200269,B,3,1001
A,200270,S,5,1009
A,200271,S,17,1004
A,200272,B,9,1009
A,200273,B,16,1003
A,200274,S,8,1003
A,200275,S,14,1008
A,200276,S,3,1002
A,200277,B,19,1000
A,200278,B,19,1006
A,200279,B,13,1007
A,200280,B,3,1009
A,200281,S,10,1004
A,200282,S,11,1009
A,200283,S,18,1004
A,200284,B,6,1009
A,200285,S,4,1005
A,200286,S,5,1008
A,200287,B,4,1005
A,200288,S,5,1006
A,200289,S,15,1007
A,200290,S,19,1010
A,200291,B,2,1003
A,200292,S,12,1001
A,200293,S,16,1005
A,200294,B,17,1000
A,200295,B,17,1010
A,200296,S,16,1004
A,200297,S,5,1001
A,200298,S,12,1009
A,200299,B,5,1001
A,200300,S,8,1006
A,200301,B,13,1005
A,200302,S,12,1002
A,200303,S,9,1001
A,200304,S,20,1006
A,200305,S,15,1008
A,200306,B,10,1002
A,200307,B,7,1006
A,200308,B,16,1003
A,200309,S,0,1003
A,200310,S,6,1004
A,200311,S,10,1004
A,200312,S,15,1007
A,200313,B,9,1002
A,200314,S,1,1001
A,200315,S,9,1004
A,200316,S,2,1005
A,200317,S,17,1001
A,200318,B,1,1008
A,200319,B,7,1008
A,200320,B,5,1002
A,200321,B,1,1002
A,200322,S,10,1010
A,200323,S,7,1008
A,200324,B,19,1004
A,200325,B,13,1009
A,200326,B,19,1007
A,200327,B,14,1010
A,200328,B,5,1002
A,200329,S,13,1000
A,200330,B,19,1007
A,200331,S,20,1009
A,200332,B,18,1005
A,200333,S,19,1010
A,200334,B,15,1002
A,200335,B,12,1003
A,200336,S,5,1010
A,200337,B,3,1003
A,200338,B,3,1005
A,200339,S,2,1002
A,200340,B,11,1003
A,200341,S,11,1003
A,200342,S,6,1000
A,200343,B,19,1001
A,200344,S,13,1005
A,200345,B,15,1009
A,200346,S,4,1004
A,200347,S,2,1005
A,200348,B,11,1001
A,200349,S,10,1006
A,200350,S,10,1002
A,200351,B,18,1007
A,200352,B,7,1006
A,200353,B,2,1010
A,200354,B,7,1010
A,200355,S,14,1002
A,200356,S,3,1009
A,200357,B,6,1009
A,200358,B,7,1004
A,200359,B,14,1005
A,200360,B,19,1005
A,200361,B,9,1002
A,200362,S,15,1006
A,200363,B,7,1005
A,200364,S,10,1002
A,200365,B,11,1004
A,200366,B,11,1008
A,200367,S,11,1007
A,200368,B,0,1008
A,200369,S,7,1001
A,200370,S,17,1009
A,200371,S,6,1001
A,200372,B,16,1003
A,200373,S,10,1009
A,200374,B,4,1003
A,200375,S,4,1005
A,200376,S,2,1005
A,200377,S,8,1005
A,200378,B,4,1004
A,200379,S,5,1003
A,200380,S,12,1005
A,200381,S,14,1010
A,200382,B,3,1003
A,200383,B,7,1004
A,200384,S,5,1002
A,200385,S,4,1005
A,200386,S,15,1003
A,200387,S,17,1007
A,200388,S,6,1007
A,200389,B,3,1004
A,200390,S,8,1004
A,200391,B,1,1008
A,200392,S,2,1009
A,200393,S,8,1007
A,200394,S,5,1010
A,200395,S,1,1002
A,200396,B,11,1005
A,200397,S,7,1010
A,200398,B,13,1003
A,200399,S,9,1006
A,200400,S,16,1010
A,200401,S,0,1004
A,200402,B,10,1004
A,200403,S,19,1004
A,200404,B,13,1005
A,200405,B,7,1003
A,200406,S,5,1000
A,200407,B,3,1008
A,200408,S,16,1008
A,200409,S,6,1010
A,200410,B,7,1010
A,200411,B,14,1010
A,200412,B,5,1010
A,200413,B,12,1005
A,200414,B,17,1001
A,200415,B,15,1004
A,200416,S,9,1002
A,200417,B,9,1006
A,200418,S,1,1008
A,200419,B,1,1007
A,200420,S,14,1000
A,200421,S,1,1009
A,200422,S,10,1007
A,200423,B,3,1008
A,200424,S,13,1002
A,200425,B,7,1006
A,200426,B,9,1009
A,200427,B,17,1002
A,200428,S,1,1009
A,200429,S,6,1001
A,200430,B,4,1007
A,200431,B,7,1002
A,200432,S,5,1002
A,200433,B,18,1001
A,200434,B,9,1009
A,200435,B,5,1004
A,200436,S,18,1006
A,200437,S,20,1009
A,200438,S,7,1004
A,200439,B,5,1004
A,200440,B,18,1001
A,200441,S,18,1006
A,200442,B,14,1008
A,200443,B,19,1006
A,200444,S,0,1005
A,200445,B,13,1001
A,200446,S,12,1004
A,200447,B,4,1005
A,200448,S,0,1008
A,200449,B,19,1003
A,200450,B,14,1003
A,200451,B,2,1002
A,200452,S,6,1004
A,200453,B,15,1004
A,200454,S,1,1005
A,200455,B,18,1003
A,200456,S,18,1005
A,200457,B,13,1006
A,200458,B,4,1005
A,200459,S,11,1003
A,200460,S,13,1010
A,200461,B,6,1003
A,200462,S,3,1005
A,200463,B,8,1001
A,200464,S,11,1007
A,200465,B,12,1005
A,200466,B,18,1003
A,200467,S,3,1002
A,200468,B,9,1004
A,200469,S,4,1000
A,200470,B,19,1005
A,200471,B,9,1003
A,200472,B,16,1008
A,200473,S,12,1007
A,200474,S,6,1000
A,200475,B,10,1005
A,200476,S,7,1004
A,200477,S,16,1002
A,200478,B,5,1002
A,200479,S,16,1007
A,200480,S,0,1005
A,200481,S,3,1004
A,200482,S,0,1001
A,200483,S,12,1000
A,200484,B,15,1000
A,200485,B,17,1010
A,200486,S,14,1010
A,200487,B,13,1002
A,200488,S,13,1001
A,200489,S,19,1009
A,200490,S,4,1004
A,200491,B,16,1002
A,200492,S,14,1004
A,200493,S,9,1005
A,200494,B,14,1008
A,200495,S,6,1009
A,200496,B,8,1002
A,200497,B,10,1001
A,200498,S,9,1002
A,200499,B,7,1006
A,200500,S,14,1001
A,200501,S,14,1009
A,200502,B,11,1003
A,200503,S,11,1003
A,200504,S,7,1009
A,200505,S,15,1010
A,200506,B,8,1004
A,200507,B,13,1005
A,200508,S,14,1005
A,200509,S,12,1004
A,200510,S,9,1001
A,200511,S,14,1005
A,200512,B,19,1008
A,200513,B,16,1002
A,200514,S,10,1000
A,200515,B,11,1009
A,200516,B,8,1009
A,200517,S,15,1003
A,200518,S,8,1005
A,200519,B,18,1008
A,200520,B,8,1004
A,200521,B,7,1002
A,200522,B,14,1010
A,200523,S,15,1001
A,200524,B,18,1008
A,200525,B,7,1006
A,200526,B,19,1007
A,200527,S,4,1005
A,200528,S,7,1002
A,200529,S,5,1004
A,200530,B,15,1001
A,200531,B,7,1009
A,200532,S,5,1003
A,200533,B,8,1002
A,200534,S,17,1007
A,200535,B,17,1001
A,200536,S,6,1004
A,200537,B,14,1003
A,200538,S,10,1005
A,200539,S,10,1006
A,200540,S,7,1001
A,200541,S,18,1008
A,200542,S,3,1009
A,200543,S,8,1001
A,200544,S,10,1000
A,200545,B,13,1010
A,200546,S,3,1002
A,200547,B,1,1006
A,200548,B,15,1002
A,200549,B,5,1002
A,200550,B,6,1002
A,200551,B,11,1009
A,200552,B,0,1010
A,200553,S,6,1002
A,200554,S,4,1007
A,200555,S,9,1003
A,200556,B,16,1004
A,200557,S,17,1002
A,200558,S,13,1007
A,200559,B,12,1004
A,200560,S,15,1005
A,200561,S,5,1009
A,200562,S,19,1003
A,200563,S,16,1006
A,200564,S,7,1002
A,200565,B,15,1004
A,200566,B,16,1007
A,200567,B,16,1007
A,200568,S,18,1004
A,200569,S,5,1004
A,200570,S,13,1001
A,200571,S,0,1006
A,200572,B,1,1007
A,200573,S,9,1003
A,200574,B,18,1010
A,200575,S,11,1006
A,200576,S,12,1007
A,200577,B,14,1007
A,200578,B,8,1005
A,200579,S,5,1009
A,200580,B,7,1006
A,200581,B,14,1001
A,200582,S,7,1003
A,200583,B,9,1001
A,200584,B,8,1002
A,200585,S,12,1002
A,200586,B,10,1010
A,200587,S,15,1000
A,200588,B,1,1004
A,200589,S,18,1008
A,200590,B,13,1005
A,200591,B,9,1007
A,200592,B,16,1009
A,200593,B,11,1010
A,200594,B,13,1006
A,200595,S,5,1001
A,200596,B,11,1010
A,200597,B,15,1010
A,200598,B,5,1005
A,200599,S,4,1010
A,200600,B,19,1002
A,200601,S,5,1008
A,200602,S,3,1001
A,200603,B,12,1002
A,200604,B,5,1006
A,200605,S,5,1004
A,200606,S,16,1002
A,200607,B,15,1005
A,200608,B,10,1001
A,200609,S,14,1004
A,200610,B,16,1003
A,200611,B,17,1005
A,200612,B,4,1006
A,200613,S,10,1000
A,200614,B,12,1001
A,200615,B,17,1003
A,200616,S,18,1008
A,200617,S,14,1002
A,200618,B,19,1008
A,200619,B,6,1009
A,200620,B,7,1008
A,200621,S,14,1008
A,200622,S,3,1002
A,200623,S,17,1008
A,200624,B,2,1010
A,200625,B,16,1003
A,200626,B,12,1009
A,200627,B,1,1008
A,200628,B,16,1006
A,200629,S,10,1002
A,200630,B,11,1007
A,200631,B,5,1008
A,200632,S,19,1002
A,200633,B,10,1006
A,200634,B,9,1006
A,200635,S,17,1007
A,200636,S,6,1008
A,200637,S,7,1001
A,200638,S,12,1004
A,200639,S,10,1005
A,200640,S,9,1004
A,200641,B,16,1008
A,200642,S,6,1000
A,200643,S,8,1008
A,200644,S,9,1004
A,200645,B,10,1000
A,200646,S,10,1006
A,200647,S,9,1001
A,200648,S,19,1007
A,200649,B,19,1003
A,200650,B,19,1010
A,200651,B,1,1002
A,200652,S,1,1006
A,200653,S,5,1005
A,200654,S,8,1003
A,200655,B,14,1005
A,200656,B,19,1009
A,200657,B,12,1006
A,200658,S,14,1010
A,200659,B,8,1002
A,200660,B,18,1006
A,200661,B,17,1006
A,200662,B,12,1009
A,200663,B,9,1009
A,200664,B,11,1007
A,200665,B,16,1007
A,200666,B,8,1009
A,200667,S,6,1003
A,200668,B,7,1001
A,200669,S,20,1007
A,200670,B,16,1005
A,200671,S,15,1004
A,200672,S,9,1006
A,200673,B,10,1008
A,200674,S,17,1003
A,200675,B,2,1005
A,200676,S,7,1009
A,200677,S,1,1006
A,200678,S,10,1002
A,200679,B,12,1000
A,200680,B,10,1006
A,200681,B,14,1003
A,200682,S,13,1006
A,200683,S,11,1006
A,200684,B,19,1003
A,200685,B,15,1002
A,200686,B,12,1006
A,200687,S,14,1008
A,200688,S,13,1003
A,200689,B,3,1004
A,200690,B,16,1001
A,200691,B,18,1007
A,200692,S,12,1009
A,200693,S,11,1006
A,200694,S,1,1000
A,200695,B,3,1009
A,200696,S,3,1002
A,200697,B,9,1006
A,200698,B,7,1003
A,200699,S,18,1005
A,200700,S,12,1002
A,200701,B,14,1010
A,200702,S,6,1004
A,200703,S,11,1003
A,200704,B,0,1005
A,200705,B,18,1007
A,200706,S,18,1003
A,200707,S,20,1006
A,200708,B,4,1001
A,200709,B,16,1003
A,200710,S,18,1004
A,200711,S,14,1008
A,200712,B,1,1009
A,200713,S,2,1009
A,200714,B,3,1005
A,200715,B,2,1003
A,200716,B,19,1008
A,200717,B,16,1009
A,200718,S,1,1006
A,200719,B,11,1005
A,200720,B,3,1005
A,200721,S,20,1009
A,200722,B,5,1001
A,200723,B,19,1001
A,200724,B,18,1008
A,200725,S,3,1003
A,200726,S,18,1006
A,200727,S,14,1003
A,200728,B,19,1004
A,200729,B,16,1007
A,200730,S,0,1006
A,200731,B,6,1004
A,200732,S,4,1005
A,200733,S,2,1010
A,200734,S,4,1005
A,200735,B,14,1003
A,200736,S,15,1005
A,200737,S,20,1002
A,200738,S,10,1005
A,200739,S,19,1006
A,200740,S,3,1005
A,200741,S,8,1008
A,200742,B,18,1006
A,200743,B,17,1007
A,200744,S,3,1007
A,200745,S,9,1009
A,200746,B,10,1003
A,200747,B,13,1010
A,200748,B,14,1003
A,200749,B,8,1002
A,200750,B,14,1010
A,200751,B,10,1005
A,200752,S,19,1001
A,200753,B,1,1000
A,200754,S,4,1002
A,200755,B,18,1009
A,200756,B,14,1004
A,200757,B,19,1005
A,200758,B,20,1010
A,200759,S,13,1009
A,200760,B,20,1002
A,200761,B,4,1008
A,200762,B,6,1004
A,200763,S,10,1005
A,200764,B,15,1007
A,200765,S,8,1005
A,200766,S,18,1006
A,200767,S,20,1008
A,200768,S,10,1008
A,200769,S,10,1002
A,200770,S,6,1003
A,200771,S,11,1002
A,200772,B,7,1007
A,200773,S,16,1009
A,200774,S,2,1001
A,200775,B,16,1002
A,200776,B,11,1006
A,200777,S,12,1003
A,200778,S,10,1004
A,200779,S,2,1004
A,200780,B,14,1004
A,200781,S,6,1002
A,200782,S,13,1006
A,200783,S,20,1003
A,200784,B,2,1007
A,200785,S,2,1002
A,200786,B,17,1010
A,200787,S,2,1009
A,200788,B,5,1003
A,200789,S,3,1003
A,200790,B,4,1002
A,200791,S,10,1004
A,200792,S,15,1009
A,200793,S,19,1001
A,200794,B,9,1010
A,200795,S,1,1007
A,200796,B,12,1008
A,200797,S,14,1009
A,200798,S,5,1003
A,200799,S,12,1002
A,200800,B,9,1005
A,200801,B,15,1010
A,200802,S,7,1009
A,200803,S,9,1004
A,200804,S,8,1000
A,200805,B,8,1005
A,200806,S,19,1000
A,200807,S,2,1001
A,200808,S,17,1001
A,200809,S,16,1004
A,200810,S,4,1006
A,200811,S,3,1000
A,200812,S,4,1001
A,200813,S,18,1007
A,200814,S,3,1001
A,200815,S,17,1003
A,200816,S,15,1009
A,200817,S,2,1007
A,200818,B,2,1005
A,200819,S,4,1001
A,200820,S,9,1010
A,200821,B,8,1005
A,200822,S,13,1003
A,200823,B,6,1008
A,200824,B,16,1001
A,200825,S,19,1004
A,200826,S,9,1002
A,200827,S,2,1009
A,200828,S,3,1008
A,200829,S,20,1001
A,200830,B,5,1008
A,200831,S,14,1004
A,200832,B,17,1005
A,200833,S,19,1000
A,200834,S,7,1002
A,200835,S,14,1004
A,200836,S,16,1000
A,200837,B,15,1008
A,200838,S,15,1002
A,200839,B,12,1007
A,200840,B,4,1007
A,200841,S,13,1010
A,200842,S,3,1006
A,200843,S,14,1002
A,200844,S,1,1000
A,200845,S,17,1007
A,200846,S,17,1006
A,200847,S,6,1007
A,200848,B,13,1004
A,200849,S,3,1008
A,200850,S,3,1001
A,200851,S,19,1006
A,200852,S,4,1002
A,200853,B,9,1004
A,200854,S,0,1004
A,200855,S,15,1009
A,200856,S,10,1007
A,200857,B,2,1007
A,200858,B,12,1001
A,200859,S,15,1002
A,200860,S,8,1010
A,200861,B,20,1003
A,200862,B,13,1009
A,200863,B,5,1008
A,200864,B,7,1003
A,200865,S,8,1004
A,200866,S,0,1009
A,200867,S,1,1002
A,200868,S,5,1007
A,200869,S,7,1007
A,200870,B,13,1007
A,200871,S,1,1000
A,200872,S,10,1008
A,200873,S,8,1005
A,200874,B,7,1006
A,200875,B,7,1001
A,200876,S,3,1006
A,200877,B,10,1007
A,200878,S,20,1002
A,200879,B,11,1001
A,200880,B,0,1009
A,200881,B,14,1008
A,200882,B,17,1004
A,200883,S,0,1005
A,200884,B,11,1005
A,200885,S,6,1000
A,200886,S,9,1009
A,200887,S,13,1004
A,200888,B,13,1004
A,200889,B,7,1002
A,200890,S,8,1008
A,200891,S,1,1003
A,200892,S,15,1001
A,200893,B,14,1009
A,200894,S,4,1006
A,200895,B,3,1007
A,200896,S,12,1010
A,200897,S,11,1006
A,200898,B,0,1003
A,200899,S,1,1010
A,200900,B,8,1007
A,200901,S,18,1004
A,200902,B,20,1007
A,200903,S,1,1002
A,200904,S,9,1007
A,200905,S,7,1008
A,200906,S,4,1000
A,200907,B,9,1002
A,200908,B,12,1005
A,200909,S,2,1009
A,200910,B,6,1004
A,200911,B,10,1001
A,200912,S,15,1001
A,200913,B,11,1006
A,200914,B,16,1010
A,200915,S,1,1006
A,200916,B,19,1004
A,200917,B,3,1006
A,200918,S,10,1010
A,200919,B,5,1008
A,200920,B,8,1009
A,200921,S,14,1003
A,200922,S,18,1001
A,200923,B,12,1007
A,200924,B,7,1008
A,200925,S,13,1008
A,200926,B,17,1005
A,200927,B,13,1006
A,200928,S,16,1008
A,200929,S,12,1007
A,200930,S,10,1008
A,200931,B,8,1003
A,200932,B,9,1000
A,200933,B,6,1007
A,200934,S,1,1009
A,200935,S,4,1007
A,200936,S,12,1005
A,200937,S,16,1000
A,200938,S,16,1005
A,200939,B,17,1002
A,200940,B,12,1000
A,200941,B,12,1003
A,200942,S,17,1007
A,200943,S,18,1006
A,200944,S,14,1008
A,200945,S,12,1005
A,200946,S,5,1002
A,200947,S,6,1000
A,200948,B,17,1000
A,200949,B,1,1007
A,200950,S,6,1010
A,200951,B,3,1001
A,200952,S,7,1004
A,200953,B,12,1009
A,200954,B,14,1005
A,200955,B,3,1003
A,200956,B,0,1007
A,200957,S,18,1004
A,200958,S,5,1005
A,200959,S,16,1001
A,200960,B,17,1006
A,200961,S,17,1006
A,200962,S,17,1010
A,200963,S,10,1001
A,200964,S,18,1003
A,200965,B,15,1001
A,200966,B,15,1001
A,200967,B,14,1006
A,200968,S,9,1009
A,200969,S,18,1009
A,200970,B,6,1005
A,200971,B,12,1009
A,200972,S,9,1006
A,200973,S,10,1005
A,200974,B,3,1005
A,200975,S,4,1010
A,200976,B,7,1009
A,200977,B,15,1009
A,200978,B,8,1005
A,200979,B,1,1003
A,200980,B,6,1001
A,200981,S,13,1007
A,200982,S,4,1008
A,200983,B,7,1007
A,200984,B,5,1005
A,200985,S,13,1008
A,200986,B,19,1004
A,200987,B,14,1004
A,200988,S,4,1005
A,200989,S,16,1002
A,200990,S,12,1003
A,200991,S,12,1008
A,200992,B,12,1009
A,200993,S,4,1004
A,200994,B,11,1008
A,200995,B,19,1000
A,200996,S,3,1006
A,200997,S,19,1000
A,200998,B,17,1006
A,200999,B,13,1009
A,201000,B,6,1005
A,201001,S,18,1007
A,201002,S,1,1005
A,201003,S,3,1001
A,201004,B,14,1003
A,201005,S,19,1003
A,201006,S,12,1008
A,201007,S,12,1001
A,201008,S,13,1010
A,201009,B,15,1005
A,201010,S,20,1007
A,201011,S,12,1010
A,201012,B,5,1002
A,201013,B,2,1003
A,201014,B,3,1008
A,201015,S,11,1004
A,201016,B,4,1000
A,201017,B,9,1003
A,201018,S,1,1008
A,201019,S,10,1001
A,201020,B,12,1005
A,201021,B,16,1002
A,201022,B,16,1003
A,201023,S,17,1005
A,201024,B,3,1008
A,201025,B,15,1007
A,201026,S,7,1003
A,201027,B,1,1002
A,201028,S,19,1008
A,201029,S,1,1010
A,201030,B,6,1005
A,201031,B,9,1001
A,201032,B,16,1002
A,201033,S,14,1002
A,201034,S,0,1009
A,201035,B,14,1006
A,201036,S,10,1008
A,201037,S,6,1009
A,201038,S,5,1008
A,201039,B,3,1008
A,201040,S,5,1003
A,201041,B,14,1000
A,201042,S,6,1003
A,201043,S,8,1001
A,201044,S,11,1009
A,201045,B,4,1003
A,201046,S,3,1001
A,201047,S,13,1009
A,201048,S,6,1010
A,201049,S,14,1009
A,201050,B,16,1010
A,201051,S,13,1003
A,201052,S,8,1004
A,201053,B,7,1007
A,201054,B,9,1003
A,201055,B,13,1008
A,201056,S,18,1006
A,201057,S,13,1001
A,201058,B,20,1006
A,201059,B,12,1009
A,201060,S,13,1001
A,201061,B,1,1002
A,201062,S,15,1006
A,201063,S,11,1009
A,201064,S,4,1008
A,201065,B,13,1006
A,201066,B,15,1003
A,201067,B,12,1004
A,201068,S,11,1006
A,201069,B,14,1009
A,201070,S,11,1004
A,201071,B,6,1002
A,201072,S,15,1002
A,201073,S,10,1006
A,201074,B,20,1000
A,201075,B,10,1008
A,201076,S,15,1008
A,201077,B,2,1009
A,201078,B,2,1007
A,201079,B,13,1009
A,201080,B,1,1008
A,201081,S,12,1004
A,201082,S,19,1004
A,201083,B,16,1005
A,201084,B,11,1010
A,201085,S,3,1003
A,201086,B,15,1008
A,201087,B,18,1009
A,201088,S,7,1010
A,201089,B,10,1000
A,201090,S,9,1003
A,201091,S,13,1002
A,201092,S,18,1009
A,201093,B,4,1008
A,201094,B,11,1003
A,201095,B,3,1003
A,201096,S,12,1000
A,201097,S,10,1003
A,201098,B,4,1005
A,201099,S,8,1002
A,201100,B,18,1006
A,201101,S,19,1002
A,201102,S,15,1008
A,201103,B,16,1007
A,201104,B,5,1001
A,201105,S,15,1008
A,201106,S,11,1001
A,201107,B,1,1009
A,201108,B,11,1008
A,201109,B,16,1009
A,201110,B,10,1003
A,201111,B,13,1008
A,201112,S,8,1003
A,201113,B,10,1009
A,201114,S,10,1000
A,201115,S,4,1002
A,201116,B,4,1007
A,201117,S,17,1009
A,201118,S,19,1003
A,201119,B,8,1003
A,201120,S,5,1005
A,201121,S,15,1009
A,201122,B,7,1002
A,201123,B,5,1007
A,201124,B,11,1004
A,201125,S,7,1008
A,201126,B,15,1010
A,201127,B,16,1009
A,201128,S,8,1008
A,201129,S,13,1007
A,201130,B,1,1000
A,201131,B,15,1009
A,201132,S,5,1002
A,201133,S,14,1003
A,201134,B,0,1009
A,201135,B,7,1003
A,201136,S,9,1004
A,201137,B,17,1001
A,201138,B,17,1003
A,201139,B,7,1008
A,201140,S,5,1001
A,201141,S,4,1003
A,201142,S,2,1009
A,201143,S,2,1000
A,201144,S,20,1007
A,201145,B,15,1006
A,201146,B,19,1000
A,201147,S,9,1000
A,201148,B,19,1000
A,201149,B,17,1001
A,201150,S,13,1010
A,201151,S,12,1003
A,201152,B,9,1002
A,201153,S,4,1003
A,201154,S,16,1007
A,201155,S,12,1008
A,201156,S,16,1006
A,201157,S,6,1002
A,201158,B,11,1002
A,201159,S,6,1007
A,201160,B,5,1003
A,201161,S,13,1007
A,201162,B,7,1006
A,201163,S,17,1007
A,201164,S,7,1001
A,201165,B,19,1001
A,201166,B,8,1002
A,201167,S,4,1008
A,201168,B,13,1007
A,201169,B,2,1007
A,201170,S,0,1003
A,201171,S,19,1004
A,201172,S,10,1009
A,201173,S,7,1001
A,201174,S,17,1002
A,201175,B,9,1006
A,201176,B,11,1008
A,201177,B,16,1005
A,201178,S,5,1002
A,201179,S,16,1003
A,201180,B,8,1008
